SentenceId,EpisodeId,Season,Episode,Sentence
401,2,1,2,Lily: What?
402,2,1,2,Ted: I'm in love with her.
403,2,1,2,Barney: (hits him) No! As your sponsor I will not let you relapse. You blew it; it's over-move on.
404,2,1,2,Ted: I don't know! I just have this feeling. She's the future Mrs. Ted Mosby.
405,2,1,2,(Lily Squeals)
406,2,1,2,"Ted: Lily, you squeaked?"
407,2,1,2,(Lily shakes her head)
408,2,1,2,"Ted: She said something about me didn't she? Come on, spill it, Red."
409,2,1,2,Lily: Fine!
410,2,1,2,[Flashback to Earlier. Lily and Robin talking at the bar]
411,2,1,2,Lily: So what do we think of Ted?
412,2,1,2,Robin: (laughs) Ted's something else.
413,2,1,2,[Flashback ends]
414,2,1,2,"Ted: Huh... I'm gonna spin that as good. Lots of guys are ""something"", I'm ""something else""."
415,2,1,2,[Flashback to Earlier. Lily and Robin talking at the bar]
416,2,1,2,Robin: Comes on a little strong.
417,2,1,2,[Flashback ends]
418,2,1,2,Ted: But...that's part of my charm.
419,2,1,2,[Flashback to Earlier. Lily and Robin talking at the bar]
420,2,1,2,Lily: But that's part of his charm.
421,2,1,2,"Robin: Oh, totally. I mean, he's sweet, he's charming, he's just looking for something a little bit more serious than I am. I mean the most I can handle right now is something casual. This just stays between us, right?"
422,2,1,2,Lily: Are you kidding? This flapper-for knocks.
423,2,1,2,[Flashback ends]
424,2,1,2,Lily: (shy) Oops...
425,2,1,2,"Ted: She wants casual. Okay, I'll be casual. I'm gonna be a mushroom cloud of casual. You know why? Cause it's a game! I wanted to skip to the end and do the ""happily ever after"" thing but you don't get there unless you play the game."
426,2,1,2,Marshall: So're you gonna ask her out?
427,2,1,2,"Ted: Yeah-No! I can't ask her out, because if I ask her out I'm asking her out. So how do I ask her out, without asking her out? (thinks)"
428,2,1,2,(Silence)
429,2,1,2,Lily: Did you guys get high?
430,2,1,2,Ted: I got it! I don't ask her out... I invite her to our party next Friday.
431,2,1,2,Marshall: We're having a party next Friday?
432,2,1,2,Ted: We are now-Casual
433,2,1,2,"Barney: Yeah, cuz nothing says ""Casual"" like inviting a hundred people over just to ""Mac"" on one girl. Oh, and Lily-that's my leg."
434,2,1,2,Lily: You waited five minutes to tell me that?
435,2,1,2,Marshall: Alright-so call her up!
436,2,1,2,"Ted: No-calling's not casual! I just gotta bump into her somewhere. If only I knew her schedule I could arrange a ""chance"" encounter."
437,2,1,2,"Lily: that's great, Ted. You'll be the most ""Casual"" stalker ever."
438,2,1,2,(They laugh)
439,2,1,2,
440,2,1,2,Scene Two
441,2,1,2,(The Apartment)
442,2,1,2,"Narrator: Now ever since Marshall put that ring on her finger, Lily had been...well... extra affectionate."
443,2,1,2,"Marshall: Baby, no. I have a twenty-five paged paper on unconstitutional law due on Monday, I barely started,"
444,2,1,2,"Lily: Hey, I'm just sitting here. Wearing my ring... my beautiful ring. Kind of makes wearing other stuff seem wrong. Like my shirt. Kind of don't wanna wear my shirt anymore. Or... my underwear. Oh-that's right-I'm not wearing any."
445,2,1,2,Marshall: (Closes laptop screen) No underwear?
446,2,1,2,Lily: Not slightly.
447,2,1,2,(Scene widens to show Ted is on the couch listening)
448,2,1,2,"Ted: Guys, boundaries! There she is!"
449,2,1,2,"Robin: (on TV) Thanks Bill, I'm reporting from the Razzle Dazzle Supermarket on 75th in Columbus"
450,2,1,2,Ted: 75th in Columbus. (Gets up and grabs coat) Game on! (Leaves)
451,2,1,2,[Cut to Razzle Dazzle Supermarket. Robin's reporting on the news]
452,2,1,2,"Robin: where four year old, Leroy Ellensburg, climbed inside a grab a prize machine (You see child stuck in toy machine) and gotten stuck."
453,2,1,2,[Cut to Ted running down the street]
454,2,1,2,[Cut to Razzle Dazzle Supermarket. Robin reporting on the news]
455,2,1,2,"Robin: And on the pursuit of a stuffed purple giraffe. (Ted appears behind her, leaves nervously) From Metro News One, I'm Robin Scherbatsky. (News report ends)"
456,2,1,2,(Ted re-enters running)
457,2,1,2,Cameraman: We're clear
458,2,1,2,Robin: (To cameraman) Thanks. (Notices Ted) Ted?
459,2,1,2,"Ted: (Turns around nonchalant) Robin, wow! What are the odds?"
460,2,1,2,Robin: What are you doing here?
461,2,1,2,"Ted: Oh, you know, just-uh-Shopping for-uh-dip (holds dip) I love dip... I mean I don't love dip, I like dip. As a friend, you know. So-uh-hey, you-uh-reporting a news story or something? (puts dip back)"
462,2,1,2,"Robin: Yeah, kid stuck in a crane machine, how sweet of you to call it news."
463,2,1,2,"Ted: Wow, kid in a crane machine (approached machine. To boy) You just had to have that toy didn't ya? Couldn't play the game like everyone else."
464,2,1,2,Leroy: You're all sweaty!
465,2,1,2,"Ted: Cute kid (wipes forehead) Um yeah it's f-it's so funny running into your we're having a party next Friday if-if you like swinging by! But, you know, whatever."
466,2,1,2,"Robin: Oh, I'm going back home next weekend. It's too bad it's not tonight."
467,2,1,2,"Ted: (Shocked) It is, it's tonight. This Friday, Did I say next Friday? Yeah-sorry-cuz I've been saying ""next Friday"" all week, but yeah it's tonight. The-uh-party's tonight. But, you know, whatever."
468,2,1,2,
469,2,1,2,Scene Three
470,2,1,2,(Marshall and Lily in bed after s*x)
471,2,1,2,"(Phone rings, Marshall answers)"
472,2,1,2,Marshall: Hello?
473,2,1,2,"Ted: (on Phone) hey, am I interrupting anything? (Holding party mixes)"
474,2,1,2,"Marshall: No, no I'm just writing my paper. Hitting the books."
475,2,1,2,"Ted: (on Phone) Yeah, well you and Lily might wanna put some clothes on. We're throwing a party in two hours. Okay, bye (hangs up)"
476,2,1,2,[Fade out]
477,2,1,2,
478,2,1,2,Scene Four
479,2,1,2,(The Party #1)
480,2,1,2,"Marshall: So, Gatsby, what are you goanna do when Robin shows up?"
481,2,1,2,"Ted: Okay, I got it all planned out."
482,2,1,2,"[Shows Fantasy ""Plan"" as Ted tells story]"
483,2,1,2,"Ted: She steps through the door, and where's Ted? Not eagerly waiting by the door. Nah I'm across the room at my drafting table showing some foxy young thing all my cool architecture stuff. So Robin strolls over and I casually give her one of these, ""Hey, what's up?"" She says, ""Hey, nice place"" etcetera, etcetera. And then I say, ""Well make yourself at home,"" and I casually return to my conversation. Then, an hour later, ""Oh, you're still here?"" I say like I don't really care, but it's a nice surprise. And then very casually, ""Wanna see the roof?"""
484,2,1,2,[Fantasy pauses]
485,2,1,2,Lily and Marshall: (Gloating) The roof.
486,2,1,2,Ted: Get her up to the roof and the roof takes care of the rest.
487,2,1,2,Barney: What's so special about the roof?
488,2,1,2,"Lily: Oh, the moon, the stars, the shimmering skyline. You can't not fall in love on that roof."
489,2,1,2,Marshall: We do it up there sometimes.
490,2,1,2,"Barney: Solid plan, my little friend."
491,2,1,2,Ted: We're the same height.
492,2,1,2,Barney: But may I suggest one little modification.
493,2,1,2,[Fantasy Continues as Barney takes over]
494,2,1,2,"Barney: That foxy young thing you were chatting up, take her up to the roof and have s*x with her! Crazy monkey-style."
495,2,1,2,Ted: That's not the plan.
496,2,1,2,"Barney: Should be the plan, I mean look at her. Ted, look at her. She's smokin'!"
497,2,1,2,Fantasy Girl: Thank you.
498,2,1,2,"Ted: Yeah, but she's not Robin."
499,2,1,2,[Fantasy Ends]
500,2,1,2,"Barney: Exactly! Ted, let's wrap. Statistic, at every New York party there's always a girl who has no idea whose party she's at. She knows no one you know, and you will never see her again. Do you see-where I'm going-hu-with this?"
501,2,1,2,"Ted: Barney, I don't wanna say-"
502,2,1,2,"Barney: Aargh! (Pulls down imaginary scope) Scoping, beep, scoping, beep!"
503,2,1,2,Lily: Man you're a dork.
504,2,1,2,"Barney: beep, beep, beep, beep. Target acquired! And now it's time we play a little game I like to call ""Have You Met Ted?"""
505,2,1,2,"Ted: No, come on not this."
506,2,1,2,Barney: (taps woman) Hi! Have you met Ted?
507,2,1,2,Tatiana: No.
508,2,1,2,Ted: Hi.
509,2,1,2,Tatiana: Hi.
510,2,1,2,Barney: Do you know Marshall? Lily?
511,2,1,2,Tatiana: No. (smiles)
512,2,1,2,"Barney: Hmm, do you know anyone at this party?"
513,2,1,2,Tatiana: I work with Carlos.
514,2,1,2,"Barney: Excuse me, (to group) Anyone know a Carlos?"
515,2,1,2,Ted: No.
516,2,1,2,Lily: No.
517,2,1,2,Barney: On a silver platter! Bon appetite!
518,2,1,2,Ted: I don't think so.
519,2,1,2,"Barney: Your loss, her gain. (To Tatiana) Excuse me, can I show you the roof? It's magical up there!"
520,2,1,2,Tatiana: Sure (Smiles)
521,2,1,2,Ted: Whoa-whoa-Hey hey. I got that roof reserved!
522,2,1,2,"Barney: Dude, Robin's not coming."
523,2,1,2,"Ted: Hey, she's goanna show up. (Silence) She'll show up."
524,2,1,2,[Cut to day after party in the Apartment]
525,2,1,2,Narrator: She didn't show up.
526,2,1,2,Lily: At least it was a great party.
527,2,1,2,Marshall: I ate like four whole cans of dip!
528,2,1,2,Ted: You always know what to say old friend.
529,2,1,2,(Phone rings.)
530,2,1,2,Ted: It's Robin.
531,2,1,2,Lily: Answer it!
532,2,1,2,"Ted: No, no, no. Not right away. I gotta seem casual. (Answers phone) Hello?"
533,2,1,2,Robin: (on Phone) I'm so sorry I missed your party.
534,2,1,2,Ted: Who is this? Merideth?
535,2,1,2,Robin: (On Phone) Robin.
536,2,1,2,"Ted: Oh, Robin! Hey, yeah, guess you never showed up did you?"
537,2,1,2,"Robin: (on Phone) no I got stuck at work, but they finally got that kid out of the crane machine."
538,2,1,2,Ted: Did he get to keep the purple giraffe?
539,2,1,2,"Robin: (on Phone) Yeah, they let him keep all the toys. He was in there a long time and little kids have smaller bladders."
540,2,1,2,Ted: (scoffs)
541,2,1,2,Robin: (On Phone) I wish your party was tonight.
542,2,1,2,(Silence)
543,2,1,2,"Ted: It is the party's tonight. (Marshall's mad) Yeah-uh-it's a two day party. Because that's just how we roll. Uh-so if you wanna swing by its-uh-you know, Casual. See ya. (hangs up) So that was Robin."
544,2,1,2,"Marshall: What are you doing to me, man. I got a paper to write."
545,2,1,2,Ted: I know I'm sorry. It's terrible (grabs coat) I'll buy more dip (runs out)
546,2,1,2,"Marshall: TED! TED WAIT-GET FRENCH ONION. (Closes door) Can you believe this guy, I got a paper to write. (Lily smiles) Okay, fine-(they walk into the bedroom) but it's gotta be like super quick."
547,2,1,2,Lily: Oh!
548,2,1,2,Marshall: And no cuddling after.
549,2,1,2,Lily: I'm the luckiest girl alive (runs into bedroom. Marshall strips.)
550,2,1,2,
551,2,1,2,
552,2,1,2,Scene Five
553,2,1,2,(Party #2)
554,2,1,2,"Barney: Oh, you were so right about the roof. The roof. The roof is on fire, Ted! Girl from last night, took her back to my place then this morning took her outside, spun her around a couple of times sent her walking-she will never find her way back and there she is. How did she get here? Did you invite her?"
555,2,1,2,Ted: I have no idea who that is.
556,2,1,2,"Barney: She said she works with Carlos, who's Carlos?"
557,2,1,2,Ted: I don't know any Carlos.
558,2,1,2,"Barney: Grr. (Turns around) Hi, you. You're back."
559,2,1,2,"Tatiana: I sure am (kisses Barney). Come on, sweetie, I need a drink."
560,2,1,2,"Barney: ""sweetie""? Really? (They walk into the kitchen Barney mouths) Sweetie?"
561,2,1,2,(Marshall and Lily walk towards the stairs to the roof)
562,2,1,2,"Ted: Whoa-Whoa rabbits! Come on, I got that roof reserved."
563,2,1,2,Marshall: Alright.
564,2,1,2,"Barney: So, it's over between me-and-works with Carlos girl."
565,2,1,2,"Ted: Oh, that was fast."
566,2,1,2,"Barney: Yeah, I was trying to think what's the quickest way to get rid of a girl you just met?"
567,2,1,2,[Flashback]
568,2,1,2,Barney: I think I'm in love with you.
569,2,1,2,Tatiana: What?
570,2,1,2,[Flashback ends]
571,2,1,2,"Barney: Thanks, bro (walks away)"
572,2,1,2,Ted: (straight-faced) Glad I could help.
573,2,1,2,(Marshall's on his way up to the roof)
574,2,1,2,"Ted: What the-no, no, no, no-come on!"
575,2,1,2,"Marshall: Sorry, Ted. (Goes up)"
576,2,1,2,Ted: Great! What am I going to do when Robin shows up. (Silence) She'll show up.
577,2,1,2,[Later after the party]
578,2,1,2,Narrator: She didn't show up.
579,2,1,2,"Marshall: Alright, we threw two parties. Everybody had fun. Everybody wanged, everybody chunged. Now the kid has got to get to work, and the kid is not to be disturbed. Repeat after me, ""I will not have s*x with Marshall""."
580,2,1,2,Lily and Ted: I will not have s*x with Marshall.
581,2,1,2,(Phone rings)
582,2,1,2,Ted: It's Robin. (sighs. Answers) Hello?
583,2,1,2,"Robin: (on the Phone) Hi, Ted."
584,2,1,2,"Ted: Amanda? Oh, Denise-Sorry you totally sounded like Amanda (Does weird hand thing with Marshall)"
585,2,1,2,Robin: (On Phone) It's Robin.
586,2,1,2,"Ted: Oh, Robin-(laughs)-Hi."
587,2,1,2,Robin: (On Phone) I totally wanted to come; I got stuck at work again. I feel like I live there. I'm sorry I missed your party...again.
588,2,1,2,"Ted: Hey, ain't no thing but a chicken wing mamacita. (To Lily and Marshall) WHO AM I?"
589,2,1,2,Robin: (On Phone) I guess there's no change your two-dayer turned into a three-dayer.
590,2,1,2,"Ted: (Silence) It did indeed, the party continues tonight. (Marshall grabs for him, Ted runs away) Yeah. Last night people were like, ""KEEP IT GOIN' BRO! PARTY TRIFECTA!"""
591,2,1,2,"Robin: (On Phone) Wow, okay-well I'll be there."
592,2,1,2,"Ted: Great, see you tonight. (hangs up. Looks to Marshall) So that was Robin."
593,2,1,2,
594,2,1,2,Scene Six
595,2,1,2,(Party #3)
596,2,1,2,Narrator: So I threw a third party for Robin. On a Sunday night (Very Little people in the apartment)
597,2,1,2,"Barney: Oh, this is lame."
598,2,1,2,"Ted: lame or ""Casual""?"
599,2,1,2,Barney: lame.
600,2,1,2,"Ted: Or ""Casual""?"
601,2,1,2,Lily: Hey little old books. Ready for a little fifteen minute recess?
602,2,1,2,"Marshall: Sorry, baby, I gotta work. I need all my blood (points to brain) up here. Has anybody seen an introduction to contract work institution statutes from 1865 to 1923? (Silence) Anybody seen a big-ass book?"
603,2,1,2,"Crowd: (mutters) No, no."
604,2,1,2,"Tatiana: Hello, Barney."
605,2,1,2,Barney: Of course.
606,2,1,2,Tatiana: You look well. Isn't it weird they invited both of us?
607,2,1,2,Barney: Who? Who invited you? No one even know who you are!
608,2,1,2,"Tatiana: I understand you're hurt, but, you don't have to be cruel. Carlos was right about you."
609,2,1,2,Barney: Who is Carlos!?
610,2,1,2,"Marshall: Okay, where the hell is my-OHH! (Book has been used as coaster, all wet) Okay, introduction to contract work institution statutes from 1865 to 1923...is not a coaster! Ted! I'm jeopardizing my law career so that you can throw not one, not two, but three parties for some girl that you just met who's probably not gonna show up. (Ted's shocked) I mean where is she, Ted, huh? Where's Robin? (Finds Robin) Hi! Hi Robin. (Throws book on the floor and grabs Lily for s*x)"
611,2,1,2,Robin: so you threw all these parties for me?
612,2,1,2,"Ted: No! Oh you thought that-oh, no! I c-okay yes. You got me-I-(laughs)-one of the reasons I threw these parties was so that I could introduce you to uh-(Barney throws Ted a random guy) this guy. I figured, you know, since it didn't work out between us and now we can just laugh about it (nervously laughs)-Anyway Robin, this is."
613,2,1,2,Carlos: Carlos (shake hands)
614,2,1,2,Barney and Ted: Ohhh.
615,2,1,2,
616,2,1,2,Scene Six
617,2,1,2,"(Party #3. Robin's sitting with Carlos, happy. Ted's being supported by Lily and Marshall.)"
618,2,1,2,"Ted: She's still talking to Carlos. I can still win this, it's not over."
619,2,1,2,"Lily: Okay, buddy, time for the ""tough-talk"". Robin seems great. But let's look at the facts, you wanna get married and right now there's a million women in New York looking for exactly you, but Robin ain't one of them."
